CODE,Q1,A1,P/F,Q2
38,해저지형에 대해 설명해 주세요.,"심해저는 심해저평원과 심해저구릉으로 구성됩니다. 심해저평원은 1:1,000 이하의 기울기를 가지며, 심해저구릉은 집단적으로 모여 발달되며, 작고 다소 낮은 언덕형 지형입니다. 심해저평원은 저탁류에 의해서 운반된 퇴적물이 넓은 범위로 퍼져 퇴적되어 형성된 것입니다.",P,심해저구릉에 대해 설명해 주세요.
38,지하수에 대해 설명해 주세요.,"지하수란 지표면 하부 퇴적물의 공극이나 암반의 파쇄면 내 부존하는 물을 의미합니다. 지하 공극이 모두 물로 포화되기 시작하는 심도를 지하수면 심도라고 부릅니다. 지하수의 흐름과 지하 매질과의 상호작용에 대하여 연구하는 학문분야를 수리지질학이라 하며, 지질학 또는 수리학에 포함되는 영역의 학문입니다.",P,수리지질학에 대해 설명해 주세요.
38,지하수에 대해 설명해 주세요.,"지하수는 지표면으로부터 공급되는 물에 의해 지속적으로 공급되며 이를 지하수 함양이라 하고, 대수층을 흘러 최종적으로 배출되게 되며 육상에서 지하수의 배출이 발생하는 지역에는 습지나 샘 등이 발생하기도 합니다. 지하수는 채수를 위해서는 우물이 설치되며 이를 통하여 채수된 물은 종종 농업, 생활, 및 공업용수로 활용되고 일부는 먹는물로 이용됩니다.",P,대수층에 대해 설명해 주세요.
38,지하수에 대해 설명해 주세요.,"지하수는 지표면 아래에 위치한 모든 물을 포괄하는 개념입니다. 대부분의 지하수는 탄소,수소,산소의 화합물이 섞여있기 때문에 식용으로 사용하기 어렵습니다. 따라서 지하수를 식수로 전환하기 위해서는 별도의 여과작업이 반드시 필요합니다.",F,
38,지하수에 대해 설명해 주세요.,"지하수는 역사적으로 인류의 발전에 이용되었습니다. 지하수는 모든 지표면의 하단에 위치해있는데, 이 지하수를 발견하는 곳이 역사의 중심지였습니다.기술 역량의 부족으로 지하수를 채취하지 못하는 곳은 사막과 같은 지역으로 도태되었습니다.",F,
38,지하수에 대해 설명해 주세요.,지하수는 지표면으로부터 공급되는 물에 의해 지속적으로 공급되기 떄문에 선순환의 구조를 가집니다. 또한 지하수는 자체적인 여과작업이 토양을 통해 이뤄지기 때문에 오염된 물이라고 할지라도 토양을 거쳐 다시 깨끗한 지하수로 여과됩니다.,F,
38,지하수에 대해 설명해 주세요.,"지하수는 천부 대수층에 존재하는 물 뿐만 아니라 토양수, 동토의 빙결된 물, 저투수 기저암반 내에 포획되어 있는 물, 심부 온천수 및 고염수를 포함하는 광범위한 개념입니다. 지하수는 단층의 움직임에 윤활수 역할을 하거나 마그마에 유입되어 폭발적인 분화를 발생시키고, 고온의 열수가 되어 광상을 형성하는 등 다양한 지질작용도 발생시킵니다.",P,저하수가 일으키는 지질작용에 대해 설명해 주세요.
38,호소에 대해 설명해 주세요.,"내륙의 와지에 있는 정수괴를 총칭하는 말로 육수학적으로는 호수, 늪, 소택, 습원으로 분류됩니다. 호수는 최심부가 5m 이상 되는 것을 말하며, 늪은 최심부의 깊이가 5m 이하로 침수식물이 무성한 곳을 말하며, 소택은 도처에 정수식물이 무성하고 최심부가 1m 이하인 곳을 말합니다.",P,소택에 대해 설명해 주세요.
38,호소에 대해 설명해 주세요.,호수란 연안식물의 침입을 허용할 수 없을 만큼의 깊이를 갖는 것으로 최심부가 5m 이상 되는 것을 말합니다. 늪은 얕으며 침수식물이 무성하고 최심부의 깊이는 5m 이하입니다. 소택은 아주 얕으며 도처에 정수식물이 무성하며 최심부는 1m 이하입니다. 습원은 수체라고도 할 수 없을 정도로 습지식물에 덮여 있는 곳을 말합니다.,P,연안식물에 대해 설명해 주세요.
38,호소에 대해 설명해 주세요.,"호소란 일반적으로 대륙에 존재하는 모든 물웅덩이를 포괄하는 개념이며, 생물체가 존재하는 곳입니다. 따라서 비로 인해 일시적으로 물웅덩이가 만들어진 곳 역시 호소라고 볼 수 있습니다. 호소는 또한 식수로도 많이 이용되는 자원이빈다.",F,
38,호소에 대해 설명해 주세요.,호수는 연안에 존재하는 다양한 호소와 결합하는데 결합할 경우 하나의 호소로 고려합니다. 또한 호소로 정의되기 위해서는 평균 호소의 깊이가 5m여야한다는 조건이 있습니다. 또한 물의 수질이 4등급 이하인 경우 호소로 규정되지 않습니다.,F,
38,호소에 대해 설명해 주세요.,"호소는 주로 온대지방에 많이 분포합니다. 역사적으로 호소의 주변에 첫 문명이 시작되었는데, 4대 문명 진앙지가 온대지방에 위치한 것은 호소의 위치와 밀접한 관련이 됩니다. 또한 호소 주변에는 다양한 식생이 포함되어있으며 이들은 호소와 함께 상생합니다.",F,
38,호소에 대해 설명해 주세요.,열대지방의 호소는 일반적으로 생물의 활동이 왕성하여 어족의 종류도 많습니다. 또 고위도지방에는 투명도가 높은 호소가 많습니다. 호소는 관광지로서도 중요하나 용수조절 및 관개용수 등 천연의 저수지로 이용되고 수산방면에도 이용됩니다. 한편 호소는 폐쇄된 하나의 세계로서 그 속에서 일어나는 자연현상은 과학적으로 흥미있는 대상입니다.,P,관개용수에 대해 설명해 주세요.
38,빙하에 대해 설명해 주세요.,"빙하는 흘러내리는 얼음을 말합니다. 얼음은 승화하거나 바람에 날려서 없어지는 양, 곧 삭박되는 양보다 더 많은 눈이 쌓이는 곳에서 눈이 다져져 생깁니다. 얼음이 많아지면 자체의 무게로 흘러내립니다. 그러므로 빙하는 극지나 고산지대에서만 만들어집니다. 빙하는 자체의 무게나 내부의 변형으로 흘러내려가므로 지형이 낮은 곳을 찾아서 흘러내립니다.",P,삭박에 대해 설명해 주세요.
38,빙하에 대해 설명해 주세요.,"골짜기를 따라 흐르는 빙하를 곡빙하 또는 산악빙하라고 부릅니다. 반면 곡빙하들이 흘러내려와 낮고 넓은 평지를 덮는 경우, 빙원이라고 부릅니다. 이 외에도 남극대륙이나 그린란드처럼 광대한 지역을 덮는 빙상과 바다로 흘러드는 빙붕도 얼음이 흘러서 생겼다는 점에서 크게 보면 빙하에 포함됩니다.",P,빙붕에 대해 설명해 주세요.
38,빙하에 대해 설명해 주세요.,"빙하란 남극과 북극을 구성하는 기본 단위이며 얼음으로 뒤덮힌 대륙을 의미합니다. 빙하는 하단에 지표면을 포함하고 있는 개념으로 표면의 얼음이 떨어져 나가면 이를 빙곡이라고 칭하며, 빙하는 극도로 낮은 온도를 유지하기 때문에 생물체가 존재하지 않습니다.",F,
38,빙하에 대해 설명해 주세요.,"빙하는 그 위치에 따라 이름을 달리합니다. 골짜기를 따라 흐르는 빙하는 곡빙하, 평지에 덮여있는 빙하를 평빙하, 바다를 부유하는 빙하는 해빙하로 불립니다. 그러나 앞의 두 빙하와 다르게 해빙하의 경우 그 수면이 짧기 떄문에 빙하의 규모에 가산시키지 않습니다.",F,
38,빙하에 대해 설명해 주세요.,빙하란 흘러내리는 얼음을 의미합니다. 빙하는 계절에 따라 그 규모와 면적이 변화하기 떄문에 제대로된 측정이 현실적으로 불가능합니다. 또한 빙하로 덮인 지역에서는 생명체가 존재할 수 없기 떄문에 연구목적으로도 사용될 수 없습니다.,F,
38,빙하에 대해 설명해 주세요.,"빙하는 기반암을 삭마하고 뜯어내어 침식합니다. 전자는 샌드페이퍼처럼 갈아내는 작용을 말하며 기반암이 매끈해집니다. 이렇게 생긴 쇄설물은 아주 미립입니다. 그에 견주어, 후자는 기반암에 있는 틈으로 스며든 물이 얼어 기반암을 깨뜨리고 움직이는 얼음이 뜯어내는 작용을 말합니다.",P,샌드페이퍼에 대해 설명해 주세요.
38,풍식작용에 대해 설명해 주세요.,"바람에 의한 침식작용으로서 바람에 운분되는 모래나 작은 돌이 침식을 합니다. 피복식물이 적은 건조지역에서 심하며, 높은 산의 정상이나 해안 등 바람이 강한 곳에도 소규모로 나타납니다. 벌집 모양의 봉소석, 2면 또는 3면의 평탄한 면이 생긴 삼릉석, 버섯 모양을 한 버섯 바위 등을 볼 수 있으며, 사구, 레그, 에르그 등도 형성됩니다.",P,삼릉석에 대해 설명해 주세요.
38,풍식작용에 대해 설명해 주세요.,"피복식물이 적은 건조지역에서 특히 심하고, 높은 산의 정상 ·하안 ·해안과 같이 강한 바람이 부는 곳에도 소규모로 나타납니다. 풍식은 바람 자체가 중력에 저항하여 모래나 실트를 운반하고, 바람에 의하여 운반되는 모래나 작은 돌이 암석에 부딪쳐서 침식을 합니다. ",P,실트에 대해 설명해 주세요.
38,풍식작용에 대해 설명해 주세요.,풍식작용이란 바람을 매개로하는 침식작용을 일컫는 용어입니다. 바람에 의한 침식은 모두 화학적인 침식작용으로 일어납니다. 바람을 타고 전해지는 미립자가 침식 대상에 옳겨가서 화학적 반응을 일으키는 방식으로 풍식작용이 일어납니다.,F,
38,풍식작용에 대해 설명해 주세요.,"풍식작용은 주로 건조지역에서 쉽게 관측됩니다. 다른 지역에서도 역시 풍식이 일어나지만, 건조지역 외의 지역에서는 대기 중에 떠도는 미립자의 영향인지, 바람의 영향인지, 습기의 영향인지 명확하게 파악할 수 없기 때문에 풍식의 효과를 파악하기 위해서는 건조 지역에서 측정되어야 합니다.",F,
38,풍식작용에 대해 설명해 주세요.,"바람에 의한 침식작용을 풍식작용이라고 합니다. 풍식작용은 황사로 대표되는 자연 재해의 종류입니다. 풍식작용이 발생하면 생명체의 피부에 독성물질이나, 호흡기에 심각한 피해를 입히는 미립자가 유기체에 들어올 가능성이 높기 때문입니다.",F,
38,풍식작용에 대해 설명해 주세요.,"바람에 날리는 토사는 빗물에 섞여서 암석의 표면을 두들겨 침식합니다. 이 때 암석의 연한 부분은 특히 깊이 패이므로 벌집 모양을 이루는 봉소석이 됩니다. 지면에 깔린 돌은 바람이 많이 부는 쪽의 표면이 바람과 모래에 깎여서 2면 또는 3면의 평탄한 면이 생기는 경우가 있는데, 이것이 삼릉석입니다.",P,봉소석에 대해 설명해 주세요.
38,지진에 대해 설명해 주세요.,"지진은 지구 내부에서 오랜기간 축적된 에너지가 갑작스럽게 방출되어 지구 또는 지표를 흔드는 현상입니다. 지진은 다양한 원인에 의해 발생할 수 있습니다. 지표면의 단층대가 끊어지면서 발생할 수 있으며, 지하 내부에서의 폭발, 지하 마그마의 이동, 탄광 폭발, 산사태, 조석력 그리고 지하수의 순환 과정에서 크고 작은 지진들이 발생합니다.",P,지하수의 순환과정과 지진의 관계를 설명해 주세요.
38,지진에 대해 설명해 주세요.,"지진은 단층에서 지층의 순간적인 움직임으로 발생하는 현상으로 단층면에서 지반의 미끌림 혹은 균열로 인해 큰 진동을 유발합니다. 이 때, 지진이 발생한 단층면 상의 지점을 진원이라 하며, 진원으로 부터 바로 상부 표면상의 지점을 진앙이라고 합니다. 자연 지진 외에 인간 활동에 의해서도 지진이 발생할 수 있으며, 이를 인공지진이라 합니다.",P,진원에 대해 설명해 주세요.
